tweetID,citCount,artID,postURL,postRT,postSumm,authName,authDescr,handle,post_authFoll,authCount,botornot,usrTyp,tweetAt,hashtag,likes,replies,retweets,
8390785,12,2642825,https://twitter.com/katjabroeg/status/506501128495046656,MarineDebris|,Levels and fate of perfluoroalkyl substances in beached plastic pellets and sediments collected from Greece http://t.co/Vqtr8LmAk3,Katja Broeg,Marine biologist and environmental toxicologist inquiring about the seas and our impact. Tweet my own views.,katjabroeg,501,21,0,7,0,0,0,0,0,
8390803,12,2642825,https://twitter.com/katjabroeg/status/519226775260655617,MarineDebris|,Levels and fate of perfluoroalkyl substances in beached #plasticpellets and sediments collected from Greece http://t.co/Vqtr8LmAk3,Katja Broeg,Marine biologist and environmental toxicologist inquiring about the seas and our impact. Tweet my own views.,katjabroeg,501,21,0,7,0,1,0,0,0,
9220020,12,2807274,https://twitter.com/MeriAlbay/status/525895660713689088,MarineDebris|,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/dMO2REh47o #marinedebris,Meri«ı Albay,"é¯stanbul «?niversitesi Su «?r«¨nleri Fak«¨ltesi, Dean of the Fisheries Faculty, Algal Ecology, Algal Toxins, Lake Restoration, Artvin",MeriAlbay,1435,17,0,7,0,1,2,0,0,
6560338,0,2295480,http://twitter.com/turtlesatJCU/status/477381574359400448,MarineDebris|,Marine debris ingestion by coastal dolphins: What drives differences between sympatric species? http://t.co/KxPbTeDvaY #marinedebris,Mark Hamann,"Currently researching  turtle, dugong and plastic pollution & teaching marine wildlife conservation. James Cook University, Townsville, Tweets are my own",turtlesatJCU,2447,18,0,7,0,1,1,0,0,
8671961,12,2694525,https://twitter.com/BobaStojkovic/status/529404871716245504,GlobalGarbage|,The effect of fine-scale sampling frequency on estimates of beach litter accumulation http://t.co/OE2cZdJOlV #marinedebris #SouthAfrica,Slobodanka Stojkovic,"Phycologist, microbiologist, baker extraordinaire..",BobaStojkovic,200,21,0,7,0,1,2,0,0,
8776200,12,2713947,https://twitter.com/BobaStojkovic/status/529404114090725376,GlobalGarbage|,How #marinedebris ingestion differs among megafauna species in a tropical coastal area http://t.co/pDEjgNbNRw #Brazil,Slobodanka Stojkovic,"Phycologist, microbiologist, baker extraordinaire..",BobaStojkovic,193,20,0,7,0,1,2,0,0,
8776306,12,2713979,https://twitter.com/BobaStojkovic/status/515097085385781248,GlobalGarbage|,Assessment of floating plastic debris in surface water along the Seine River http://t.co/8pqBrP2JJg #marinelitter #France,Slobodanka Stojkovic,"Phycologist, microbiologist, baker extraordinaire..",BobaStojkovic,193,12,0,7,0,1,2,0,0,
6672678,0,2313089,http://twitter.com/rozbown/status/461210689647161345,GlobalGarbage|,Distribution patterns of microplastics within the plankton of a tropical estuary http://t.co/oL6XQ0Ca99 #marinedebris #marinelitter,Rosalind Bown,"Marine Biology student at the University of Southampton, UK. Population genetics. Megafauna. Music. Travel.",rozbown,124,10,0,7,0,1,1,0,0,
6053439,0,2195188,http://twitter.com/missmolamola/status/446328078847864833,FabianoBarretto|,Regional distribution of styrene analogues generated from polystyrene degradation http://t.co/8UQdx70ijf North-East Pacific Ocean and Hawaii,Missmolamola,"Loves Molas, evidence-based reasoning, invertebrates & cats. Considering grad school to supplement her BS in Marine Science. Any suggestions warmly welcomed.",missmolamola,807,9,0,7,0,0,1,0,0,
6496858,0,2283827,http://twitter.com/wilfriedsanchez/status/456506173940719616,FabianoBarretto|,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/2C6zQ50R0f #marinedebris,"W Sanchez, Ecotox",Ecotoxicologue / Ecotoxicologist : biomarkers & environmental monitoring,wilfriedsanchez,51,18,0,7,0,1,1,0,0,
6496861,0,2283827,http://twitter.com/clara_salina/status/458564246800826368,BasuraMarina|,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/cd5Ab83ETp #marinedebris,Clara Salina,Author of Barcode v/s Plastic Waste proposal. Struggling for healthy Oceans: having Zero Waste Supermarkets worldwide is possible. 3600 readings/97 countries,clara_salina,1656,18,0,7,0,1,1,0,0,
4334295,2,1897274,http://twitter.com/Elpipster/status/408192804427685890,AlexDavidRogers|,"Study shows that microplastics can be transferred across trophic levels in marine foodwebs:
http://t.co/gm5p5vgl3i",Nicolai Roterman,"Half Swedish, half American Deep Sea Biologist (hydrothermal vents), surfer, life sleuth, awful punsmith.",Elpipster,130,17,0,7,0,0,1,0,0,
7401750,12,2459469,https://twitter.com/laura261/status/481953769488654336,A4GL|,#GreatLakes accumulate #litter just like the #ocean. A new paper puts this into context and IDs microbes on #trash http://t.co/zUla6n01Fx,laura johnson,Research Scientist at the National Center for Water Quality Research,laura261,80,21,0,7,0,1,1,0,0,
4334294,2,1897274,http://twitter.com/AlexDavidRogers/status/408175745186283520,N/A,"Study shows that microplastics can be transferred across trophic levels in marine foodwebs:
http://t.co/gm5p5vgl3i",Alex David Rogers,"Deep-sea biologist, Professor of Conservation Biology, University of Oxford, passionate about the oceans, home brewer",AlexDavidRogers,1555,17,0,7,0,0,1,0,1,
7868611,12,2542403,https://twitter.com/anataveira/status/494853463315333122,N/A,http://t.co/V8Uh9355Fh http://t.co/Ki3blvWElY,ana taveira,,anataveira,240,20,0,7,0,0,1,0,0,
8390792,12,2642825,https://twitter.com/BobaStojkovic/status/506240344598401024,N/A,#PFASs in #plasticpellets and sediments in Greece #plasticpollution http://t.co/A77xL595IF,Slobodanka Stojkovic,"Phycologist, microbiologist, baker extraordinaire..",BobaStojkovic,193,21,0,7,0,1,0,0,0,
9595147,5,2889631,https://twitter.com/BobaStojkovic/status/534857051235946496,N/A,#Microplastic in #estuarine systems in Chesapeake Bay in http://t.co/VKAJhqbqnh,Slobodanka Stojkovic,"Phycologist, microbiologist, baker extraordinaire..",BobaStojkovic,191,18,0,7,0,1,2,0,0,
5205357,2,2046287,http://twitter.com/ChelseaRochman/status/423574571413807104,N/A,"Plastics and metals in the ocean, a hazardous combination. http://t.co/DVNLzzgd2P",Chelsea Rochman,I am an Aquatic Ecologist with emphases in Ecotoxicology and Environmental Chemistry. I am currently a Smith Postdoctoral Fellow in Conservation Biology.,ChelseaRochman,599,16,0,7,0,0,1,0,4,
5454645,8,2095516,http://twitter.com/ChelseaRochman/status/431126067093315584,N/A,Are PBDEs an indicator of plastic ingestion in fish? http://t.co/4GnceNLtFE,Chelsea Rochman,I am an Aquatic Ecologist with emphases in Ecotoxicology and Environmental Chemistry. I am currently a Smith Postdoctoral Fellow in Conservation Biology.,ChelseaRochman,599,20,0,7,0,0,1,0,0,
6404221,0,2265213,http://twitter.com/ChrisPincetich/status/453962661785391104,N/A,"Florida's marine sanctuaries = 85,000 lost lobster traps + 1,000,000 debris pieces ghost fishing. NOAA, time to... http://t.co/l3C3jYgch3",Chris Pincetich,"Ocean explorer, aquatic toxicology researcher, and conservation advocate.",ChrisPincetich,132,13,0,7,0,0,1,0,0,
6674175,0,2313404,http://twitter.com/ChrisPincetich/status/461583008613421056,N/A,"New science on #toxicplastic along beaches in Taiwan highlights É?Ω Each of the two sites of rocky, sandy and ports... http://t.co/xjComlAtE0",Chris Pincetich,"Ocean explorer, aquatic toxicology researcher, and conservation advocate.",ChrisPincetich,132,10,0,7,0,1,1,0,0,
4334283,2,1897274,https://twitter.com/DulceSubida/status/403007094447951872,N/A,"Zooplankton eats microplastic: http://t.co/QRCqd6vwph
and make it travel along the food web http://t.co/ejHup0ukpO  #ocean #plastic.",Dulce,Marine Biologist. Scientist. Curious. Eager. Poetess.,DulceSubida,72,17,0,7,0,1,1,0,0,
6217555,0,2217750,http://twitter.com/EC_Kosters/status/450972995742625792,N/A,Plastic production grows at ca. 8%/yr. This paper shows that it ends up deep in beaches. Plastic must be regulated! http://t.co/eJYdicFShx,Elisabeth Kosters,"Earth Scientist. Curious and passionate about Earth, Science & Society. Also #women (in #STEM)",EC_Kosters,788,14,0,7,0,0,1,0,0,
7783389,12,2526771,https://twitter.com/julia_reisser/status/500527350035935235,N/A,#Plastic inflow from #ocean sources was larger than that from #land-based sources. #plasticfootprint N #Korea http://t.co/BmEyf7kWqK,Julia Reisser,"Oceanographer, Researching Plastic Pollution and Sea Turtles, Open Access Lover, Cat Servant",julia_reisser,584,16,0,7,0,1,1,0,0,
7152262,0,2400158,http://twitter.com/Loose_Lab_Rat/status/473830374418972672,N/A,Assimilation of Polybrominated Diphenyl Ethers from Microplastics by the Marine Amphipod. http://t.co/Q3MfBKqz9d,Kelly A. Hogan Ph.D.,Dwelling in the space between #obstetrics & #toxicology. Chemicals targeting the maternal-fetal interface; toxicant-induced placental aging.,Loose_Lab_Rat,1404,7,0,7,0,0,1,0,0,
7823872,12,2533308,https://twitter.com/ManuSaunders/status/504033714712485888,N/A,"See awesome bioplastics made from spinach, rice, parsley &amp; cocoa waste! A world w/out petroplastic is possible http://t.co/aoRnZZhpFE",Dr Manu E Saunders,"Ecologist, Writer. Ecosystem services | Plant-insect interactions | #Ozpollinators | #SciComm | Language | History | Humanities",ManuSaunders,2040,18,0,7,0,0,1,0,0,
6053473,0,2195190,http://twitter.com/MarineSteph/status/467933677067177984,N/A,#Microplastics on our dinner plate? Study finds them in wild and farmed #mussels as well as #worm faecal casts http://t.co/znMBys02uh,Stephanie Wright,Investigating the potential impacts of marine plastic pollution on human health. Tweets are my own.,MarineSteph,481,18,0,7,0,1,1,0,1,
8671966,12,2694525,https://twitter.com/MicheleTobias/status/515142572071993344,N/A,"Ryan et al. 2014: Consistent sampling methods are important for #beach litter estimation
http://t.co/j9Nf6J0ipL
#CoastalCleanupDay",Michele M Tobias,"Beach Biogeography, GIS, Remote Sensing, Cartography, Kite Aerial Photography, Science Art, Open Source, Programming, PhD https://impactstory.org/MicheleTobias",MicheleTobias,443,21,0,7,0,1,2,0,0,
8073786,12,2587325,https://twitter.com/MicrobialLife/status/498981390344413184,N/A,Microbes on a Bottle: Microbial communities on #MarinePlastic vary with season &amp; plastic type http://t.co/ecOlSYbW9k #ShamelessSelfPromotion,Mark Osborn,"Living in a Microbial World: Any Microbe, Anywhere... #Microbiology Associate Professor @RMIT University Australia. Tweets are personal",MicrobialLife,948,10,0,7,0,1,1,0,2,
8073793,12,2587325,http://twitter.com/MicrobialLife/statuses/676596371105812480,N/A,#Plastisphere #Microbe Pacific vs Atlantic #biogeography https://t.co/JIqsTRzSc8 agrees with our #North #Sea study https://t.co/1GNLsJkS2Y,Mark Osborn,"Living in a Microbial World: Any Microbe, Anywhere... #Microbiology Associate Professor @RMIT University Australia. Tweets are personal",MicrobialLife,948,10,0,7,0,1,1,0,1,
4334284,2,1897274,http://twitter.com/oceanografen/status/422722869479866368,N/A,F«Ùrsta bevisen p«æ att de minsta organismerna i havet «œter mikroplast. Drabbar n«œsta niv«æ i n«œringskedjan. http://t.co/aWynQ7HuWQ #plastriot,Daniel Hansson,"Havets allt-i-allo: oceanograf, doktor, forskare, havsklimat, havsmilj«Ù, skribent, #plastriot, Havsmilj«Ùinstitutet, havshemlisar. Tweetsen «œr mina egna.",oceanografen,1459,17,0,7,0,1,1,1,1,
6560343,0,2295480,http://twitter.com/SharkDevocean/status/458548477128364032,N/A,Paper: Dolphin feeding habits account for differences in plastic consumption. Seabed main debris accumulation zone http://t.co/bS8XkixIhE,Christopher Bird,"PhD candidate researching tropho-spatial ecology of deep sea sharks & chimaera at University of Southampton. Ecology, Behaviour, Fisheries, Isotopes",SharkDevocean,3801,18,0,7,0,0,1,0,2,
6404223,0,2265213,https://twitter.com/WhySharksMatter/status/542442540113211392,N/A,"""Lobster Trap Debris in the Florida Keys National Marine Sanctuary: Distribution, and Patterns of Accumulation"" http://t.co/Y3G2OjTUqf",David Shiffman,Marine biologist studying shark feeding ecology and conservation. I support science-based sustainable fisheries management. Blogger at @sfriedscience,WhySharksMatter,25839,13,0,7,0,0,1,0,0,
6404233,0,2265213,https://twitter.com/WhySharksMatter/status/511967200370913280,N/A,"Lobster Trap Debris in the Florida Keys National Marine Sanctuary: Distribution, Abundance, Density, and Patterns http://t.co/Zp8Yp99kAG",David Shiffman,Marine biologist studying shark feeding ecology and conservation. I support science-based sustainable fisheries management. Blogger at @sfriedscience,WhySharksMatter,25839,13,0,7,0,0,1,0,1,
4654522,2,1951574,http://twitter.com/wilfriedsanchez/status/408177934998855680,N/A,les poissons de rivi«˘res sont aussi contamin«∏s par les microplastiques http://t.co/QIwcIq7gMN,"W Sanchez, Ecotox",Ecotoxicologue / Ecotoxicologist : biomarkers & environmental monitoring,wilfriedsanchez,51,19,0,7,0,0,1,0,0,
4654523,2,1951574,http://twitter.com/wilfriedsanchez/status/408178039403446273,N/A,Freshwater fish are also contaminated by microplastics http://t.co/QIwcIq7gMN,"W Sanchez, Ecotox",Ecotoxicologue / Ecotoxicologist : biomarkers & environmental monitoring,wilfriedsanchez,51,19,0,7,0,0,1,0,0,
5454649,8,2095516,http://twitter.com/duncknowsstuff/status/431095417087221760,irisherself|,@SolimanAdam @Meeresmuell: Polybromind diphenyl ethers in fish tissue indicator plastic contamination marine habitats http://t.co/2Ssc3JLoAa,duncknowsstuff,"Generally flawed but trying to be good! Too dumb to know something can't be done! Personal musings on a world of positivity, ironies & living life to the full.",duncknowsstuff,703,20,0,6,1,0,1,0,0,
5224834,2,2049822,http://twitter.com/EnvSciHealth/status/436428467086061568,N/A,Leaching plastic additives to marine organisms http://t.co/rpyF3Tw9ii @MarineDebris @PlasticPollutes @NOAADebris @GlobalGarbage @NickMallos,Deirdre Dunne,Environmental Science & Health Publisher @ Elsevier,EnvSciHealth,348,18,0,6,1,0,1,0,2,
6053451,0,2195189,http://twitter.com/hageve/status/446598007963013120,N/A,#zwerfie @mrdailyfox: Dat schade zwerfvuil veel geld kan kosten weten ze in Z-Korea nu ook: $29-37 mln aan toerisme. http://t.co/13zv8x3D86,Henk Vrugt,Bewust 'doenzame' ondernemer É?? at-hageve É?? Communicatie en design É?? wordt blij van zon- en windenergie É?? EV rijder É?? #zwerfie,hageve,1271,22,0,6,1,1,1,0,0,
6047389,0,2194063,http://twitter.com/IanHarrold/status/446992986380173312,N/A,New #marine #pollution bulletin for #plastic in #tamar estuary @TamarProject http://t.co/HZQ84LYBW2,Ian Harrold,Motiongraphic Designer for TV & Film | Printmaker | Photographer http://vimeo.com/motiongraphicscouk/videos https://www.flickr.com/photos/stillstore/albums,IanHarrold,536,17,0,6,1,1,1,1,2,
8390800,12,2642825,https://twitter.com/SchneiRa/status/509328061217906689,N/A,"RT @PlasticLitter: Levels and fate of perfluoroalkyl substances in beached plastic pellets &amp; sediments, Greece http://t.co/XJB8o8RxME",Ralph Schneider,"Project manager: love creativity, system dev. & innovation; try reducing Marine Litter via http://www.PlasticsEurope.org & http://o-c-p.net [views are my own]",SchneiRa,1433,21,0,6,1,0,0,0,0,
6053452,0,2195189,https://twitter.com/tooneerdekens/status/446599660493606912,mrdailyfox|,Dat schade zwerfvuil veel geld kan kosten weten ze in Zuid Korea nu ook: $29-37 miljoen schade aan toerisme. http://t.co/zjXGEeyvyd,toon eerdekens,"Exposionistisch afvalkunstenaar, bestrijder van de oncontroleerbare plastic-stroom en van de misleidende  recyclagemythe.",tooneerdekens,370,22,0,6,0,0,1,0,0,
